lead_id,created_at,purpose,detected_purpose_confidence,property_type,unit_type,project_id,project_name,location,budget_min,budget_max,currency,timeline,name,phone,email,business_use,investment_objective,contact_status,lead_score,lead_grade,unknown_fields,lead_summary,sales_handoff_message,source_package,source_url
AQ-V2-L-0001,2026-06-24T11:00:00.000Z,Buy,0.80,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,268600,331800,AED,immediate,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 268600-331800; timeline immediate; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0001: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 268600-331800. Timeline: immediate. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0219,2026-05-28T05:00:00.000Z,Invest,0.92,commercial,Retail,50b8dd4b_0ad1_e811_a2b8_00155d119707,Houses and Flats Masfoot,Masfout,10800,13200,AED,60_90_days,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for Houses and Flats Masfoot; property type commercial; unit Retail; location Masfout; budget AED 10800-13200; timeline 60_90_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0219: Invest. Project: Houses and Flats Masfoot. Location: Masfout. Budget: AED 10800-13200. Timeline: 60_90_days. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Houses%20and%20Flats%20Masfoot&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Houses%20and%20Flats%20Masfoot&pageNumber=1&pageSize=100
AQ-V2-L-0220,2026-05-28T02:00:00.000Z,Commercial,0.94,commercial,Commercial,94b8dd4b_0ad1_e811_a2b8_00155d119707,Al Maya Super market,unknown,unknown,unknown,unknown,3_6_months,unknown,unknown,unknown,warehouse,unknown,unknown_contact,45,warm,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Al Maya Super market; property type commercial; unit Commercial; location unknown; budget unknown; timeline 3_6_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0220: Commercial. Project: Al Maya Super market. Location: unknown. Budget: unknown. Timeline: 3_6_months. Score: 45 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Maya%20Super%20market&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Maya%20Super%20market&pageNumber=1&pageSize=100
AQ-V2-L-0221,2026-05-27T23:00:00.000Z,Buy,0.80,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,316000,379200,AED,6_12_months,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 316000-379200; timeline 6_12_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0221: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 316000-379200. Timeline: 6_12_months. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0222,2026-05-27T20:00:00.000Z,Rent,0.82,unknown,unknown,8cb8dd4b_0ad1_e811_a2b8_00155d119707,Industrial area -3,Industrial area - 3,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown_contact,45,warm,name|phone|email|bathrooms|area|service_charges,Rent scenario for Industrial area -3; property type unknown; unit unknown; location Industrial area - 3; budget unknown; timeline unknown; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0222: Rent. Project: Industrial area -3. Location: Industrial area - 3. Budget: unknown. Timeline: unknown. Score: 45 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Industrial%20area%20-3&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Industrial%20area%20-3&pageNumber=1&pageSize=100
AQ-V2-L-0223,2026-05-27T17:00:00.000Z,Invest,0.83,commercial,Villa,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,Musherif,33000,39000,AED,immediate,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for Musherif Villas; property type commercial; unit Villa; location Musherif; budget AED 33000-39000; timeline immediate; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0223: Invest. Project: Musherif Villas. Location: Musherif. Budget: AED 33000-39000. Timeline: immediate. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Musherif%20Villas&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Musherif%20Villas&pageNumber=1&pageSize=100
AQ-V2-L-0224,2026-05-27T14:00:00.000Z,Commercial,0.85,commercial,Commercial,fcb7dd4b_0ad1_e811_a2b8_00155d119707,Al Nakheel 1,Nakheel 1,23460,27540,AED,30_days,unknown,unknown,unknown,retail,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Al Nakheel 1; property type commercial; unit Commercial; location Nakheel 1; budget AED 23460-27540; timeline 30_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0224: Commercial. Project: Al Nakheel 1. Location: Nakheel 1. Budget: AED 23460-27540. Timeline: 30_days. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Nakheel%201&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Nakheel%201&pageNumber=1&pageSize=100
AQ-V2-L-0225,2026-05-27T11:00:00.000Z,Buy,0.86,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,268600,331800,AED,60_90_days,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 268600-331800; timeline 60_90_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0225: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 268600-331800. Timeline: 60_90_days. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0226,2026-05-27T08:00:00.000Z,Rent,0.88,commercial,Retail,9ab8dd4b_0ad1_e811_a2b8_00155d119707,Lewara,Liwara 1,24300,29700,AED,3_6_months,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Rent scenario for Lewara; property type commercial; unit Retail; location Liwara 1; budget AED 24300-29700; timeline 3_6_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0226: Rent. Project: Lewara. Location: Liwara 1. Budget: AED 24300-29700. Timeline: 3_6_months. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Lewara&pageNumber=1&pageSize=100
AQ-V2-L-0227,2026-05-27T05:00:00.000Z,Invest,0.89,commercial,Retail,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,unknown,19665,23805,AED,6_12_months,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for Old Quds; property type commercial; unit Retail; location unknown; budget AED 19665-23805; timeline 6_12_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0227: Invest. Project: Old Quds. Location: unknown. Budget: AED 19665-23805. Timeline: 6_12_months. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100
AQ-V2-L-0228,2026-05-27T02:00:00.000Z,Commercial,0.91,commercial,Commercial,9eb8dd4b_0ad1_e811_a2b8_00155d119707,Al Ofoq Tower,unknown,32400,38880,AED,unknown,unknown,unknown,unknown,unknown,unknown,unknown_contact,50,warm,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Al Ofoq Tower; property type commercial; unit Commercial; location unknown; budget AED 32400-38880; timeline unknown; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0228: Commercial. Project: Al Ofoq Tower. Location: unknown. Budget: AED 32400-38880. Timeline: unknown. Score: 50 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Ofoq%20Tower&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Ofoq%20Tower&pageNumber=1&pageSize=100
AQ-V2-L-0229,2026-05-26T23:00:00.000Z,Buy,0.92,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,331800,395000,AED,immediate,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 331800-395000; timeline immediate; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0229: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 331800-395000. Timeline: immediate. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0230,2026-05-26T20:00:00.000Z,Rent,0.94,commercial,Retail,84b8dd4b_0ad1_e811_a2b8_00155d119707,Masfoot Buildings,Masfout,15840,18720,AED,30_days,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Rent scenario for Masfoot Buildings; property type commercial; unit Retail; location Masfout; budget AED 15840-18720; timeline 30_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0230: Rent. Project: Masfoot Buildings. Location: Masfout. Budget: AED 15840-18720. Timeline: 30_days. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Masfoot%20Buildings&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Masfoot%20Buildings&pageNumber=1&pageSize=100
AQ-V2-L-0231,2026-05-26T17:00:00.000Z,Invest,0.80,education,Education,cab8dd4b_0ad1_e811_a2b8_00155d119707,Waqf Thamer Saied Salman (University),unknown,23460,27540,AED,60_90_days,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for Waqf Thamer Saied Salman (University); property type education; unit Education; location unknown; budget AED 23460-27540; timeline 60_90_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0231: Invest. Project: Waqf Thamer Saied Salman (University). Location: unknown. Budget: AED 23460-27540. Timeline: 60_90_days. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Waqf%20Thamer%20Saied%20Salman%20(University)&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Waqf%20Thamer%20Saied%20Salman%20(University)&pageNumber=1&pageSize=100
AQ-V2-L-0232,2026-05-26T14:00:00.000Z,Commercial,0.82,commercial,Commercial,18b8dd4b_0ad1_e811_a2b8_00155d119707,Al Rumailah,Rumaila 1,18360,22680,AED,3_6_months,unknown,unknown,unknown,warehouse,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Al Rumailah; property type commercial; unit Commercial; location Rumaila 1; budget AED 18360-22680; timeline 3_6_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0232: Commercial. Project: Al Rumailah. Location: Rumaila 1. Budget: AED 18360-22680. Timeline: 3_6_months. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Rumailah&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Rumailah&pageNumber=1&pageSize=100
AQ-V2-L-0233,2026-05-26T11:00:00.000Z,Buy,0.83,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,284400,347600,AED,6_12_months,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 284400-347600; timeline 6_12_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0233: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 284400-347600. Timeline: 6_12_months. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0234,2026-05-26T08:00:00.000Z,Rent,0.85,unknown,unknown,dd64d3c4_e079_ed11_a2ba_00155d119841,Mortuary in Ajman Cemetery,Ajman,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown_contact,45,warm,name|phone|email|bathrooms|area|service_charges,Rent scenario for Mortuary in Ajman Cemetery; property type unknown; unit unknown; location Ajman; budget unknown; timeline unknown; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0234: Rent. Project: Mortuary in Ajman Cemetery. Location: Ajman. Budget: unknown. Timeline: unknown. Score: 45 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Mortuary%20in%20Ajman%20Cemetery&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Mortuary%20in%20Ajman%20Cemetery&pageNumber=1&pageSize=100
AQ-V2-L-0235,2026-05-26T05:00:00.000Z,Invest,0.86,commercial,Commercial,96b8dd4b_0ad1_e811_a2b8_00155d119707,Al Arabi Building,unknown,35500,42600,AED,immediate,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for Al Arabi Building; property type commercial; unit Commercial; location unknown; budget AED 35500-42600; timeline immediate; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0235: Invest. Project: Al Arabi Building. Location: unknown. Budget: AED 35500-42600. Timeline: immediate. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Arabi%20Building&pageNumber=1&pageSize=100
AQ-V2-L-0236,2026-05-26T02:00:00.000Z,Commercial,0.88,commercial,Commercial,90b8dd4b_0ad1_e811_a2b8_00155d119707,Al Sheikh Humaid Building (Abu-Dhabi),unknown,39690,47250,AED,30_days,unknown,unknown,unknown,retail,unknown,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Al Sheikh Humaid Building (Abu-Dhabi); property type commercial; unit Commercial; location unknown; budget AED 39690-47250; timeline 30_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0236: Commercial. Project: Al Sheikh Humaid Building (Abu-Dhabi). Location: unknown. Budget: AED 39690-47250. Timeline: 30_days. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Sheikh%20Humaid%20Building%20(Abu-Dhabi)&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Sheikh%20Humaid%20Building%20(Abu-Dhabi)&pageNumber=1&pageSize=100
AQ-V2-L-0237,2026-05-25T23:00:00.000Z,Buy,0.89,commercial,Freehold,22796319_20da_ee11_a2bf_00155d119841,Ajman One - PH II,Ajman,347600,410800,AED,60_90_days,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Buy scenario for Ajman One - PH II; property type commercial; unit Freehold; location Ajman; budget AED 347600-410800; timeline 60_90_days; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0237: Buy. Project: Ajman One - PH II. Location: Ajman. Budget: AED 347600-410800. Timeline: 60_90_days. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://www.aqaar.com/ajman-one-phase2.,AQAAR-KB-ACQ-FINAL,https://www.aqaar.com/ajman-one-phase2
AQ-V2-L-0238,2026-05-25T20:00:00.000Z,Rent,0.91,commercial,Villa,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,Musherif,131100,153900,AED,3_6_months,unknown,unknown,unknown,unknown,unknown,unknown_contact,70,warm,name|phone|email|bathrooms|area|service_charges,Rent scenario for New Musherif Villas; property type commercial; unit Villa; location Musherif; budget AED 131100-153900; timeline 3_6_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0238: Rent. Project: New Musherif Villas. Location: Musherif. Budget: AED 131100-153900. Timeline: 3_6_months. Score: 70 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=New%20Musherif%20Villas&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=New%20Musherif%20Villas&pageNumber=1&pageSize=100
AQ-V2-L-0239,2026-05-25T17:00:00.000Z,Invest,0.92,commercial,Commercial,40b8dd4b_0ad1_e811_a2b8_00155d119707,Al Berouj 4,unknown,13260,16380,AED,6_12_months,unknown,unknown,unknown,unknown,commercial_income_discussion,unknown_contact,60,warm,name|phone|email|bathrooms|area|service_charges,Invest scenario for Al Berouj 4; property type commercial; unit Commercial; location unknown; budget AED 13260-16380; timeline 6_12_months; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0239: Invest. Project: Al Berouj 4. Location: unknown. Budget: AED 13260-16380. Timeline: 6_12_months. Score: 60 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%204&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Berouj%204&pageNumber=1&pageSize=100
AQ-V2-L-0240,2026-05-25T14:00:00.000Z,Commercial,0.94,commercial,Commercial,10b8dd4b_0ad1_e811_a2b8_00155d119707,Al Tameer,unknown,36720,44880,AED,unknown,unknown,unknown,unknown,unknown,unknown,unknown_contact,50,warm,name|phone|email|bathrooms|area|service_charges,Commercial scenario for Al Tameer; property type commercial; unit Commercial; location unknown; budget AED 36720-44880; timeline unknown; unknowns name|phone|email|bathrooms|area|service_charges.,Aqaar V2 handoff AQ-V2-L-0240: Commercial. Project: Al Tameer. Location: unknown. Budget: AED 36720-44880. Timeline: unknown. Score: 50 (warm). Name: unknown. Phone: unknown. Email: unknown. Source: https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Tameer&pageNumber=1&pageSize=100.,AQAAR-KB-ACQ-FINAL,https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Al%20Tameer&pageNumber=1&pageSize=100
